processed_feature_name,mean_abs_shap,max_abs_shap,mean_signed_shap,shap_model_count,feature_name_clean,feature_family,nonzero_train_percent,importance_rank
num__previous_admission_los_days_filled,0.004584121216076732,0.0053804959170520306,0.0005722491550932409,2,previous_admission_los_days_filled,prior_utilisation,100.0,187
cat__last_service_MED,0.004572348330789501,0.0058231554211401835,0.0006984240616171897,2,last_service_MED,demographic_admin,100.0,188
cat__gender_M,0.004555896719910742,0.0065553483627598325,0.00013084627536764416,2,gender_M,demographic_admin,100.0,189
num__drg_severity,0.004550633074380817,0.0051841107197105885,-0.0003024829773063231,2,drg_severity,medical_comorbidity,100.0,190
num__emar_missed_or_not_given_count_first_72h,0.004547494142560819,0.004664883017539978,0.00040743646114292697,2,emar_missed_or_not_given_count_first_72h,medication_emar_pharmacy,100.0,191
num__platelet_lab_last_to_first_ratio,0.004520212660300456,0.00511126546189189,-7.691584898379855e-05,2,platelet_lab_last_to_first_ratio,lab_vital_hourly,100.0,192
num__safety_order_near_discharge_flag,0.004392587209785432,0.005139570874560773,0.002809756380206305,2,safety_order_near_discharge_flag,discharge_aftercare,47.55279113527075,193
num__previous_admission_los_days,0.004382569762018704,0.005859812255948782,9.654790792986911e-05,2,previous_admission_los_days,prior_utilisation,100.0,194
num__sodium_lab_coefficient_of_variation,0.0043701292691616265,0.004827301949262619,-0.00046445946269863913,2,sodium_lab_coefficient_of_variation,lab_vital_hourly,0.15157850721304622,195
num__hemoglobin_lab_abnormal,0.004358354537685131,0.005950164049863815,-0.00024226949233625245,2,hemoglobin_lab_abnormal,lab_vital_hourly,100.0,196
num__first_order_hours_from_admission_filled,0.004336043490161253,0.004884182701015974,0.0002089505042271825,2,first_order_hours_from_admission_filled,poe_late_order_pathway,100.0,197
num__num_lab_events_last_48h_before_discharge,0.004334566430894518,0.004902530927211046,0.0003260423431534894,2,num_lab_events_last_48h_before_discharge,discharge_aftercare,100.0,198
num__num_prn_benzodiazepine_orders,0.004331287555453735,0.004468164872378111,0.0001419737998745412,2,num_prn_benzodiazepine_orders,poe_late_order_pathway,100.0,199
num__num_iv_pharmacy_orders,0.004297032250531312,0.005818103666365736,0.00045422818440428176,2,num_iv_pharmacy_orders,poe_late_order_pathway,100.0,200
num__emar_psychotropic_not_given_count,0.004284699734242342,0.0043568719326289125,0.00020631781270484978,2,emar_psychotropic_not_given_count,psychiatric_history,100.0,201
num__time_to_first_transfer_hours_filled,0.004262152487620552,0.004651002585887909,-0.000251416578217364,2,time_to_first_transfer_hours_filled,demographic_admin,0.8023207192138825,202
num__late_lab_order_share_last_12h,0.00425578879261572,0.004438845440745354,-0.0002362917261648685,2,late_lab_order_share_last_12h,poe_late_order_pathway,100.0,203
num__urea_nitrogen_lab_value_range,0.004220295783574843,0.005980528425425291,0.00035915960268363255,2,urea_nitrogen_lab_value_range,lab_vital_hourly,16.149905916788626,204
cat__last_service_TRAUM,0.00418649449163711,0.0048722047016329754,0.00031544122786291914,2,last_service_TRAUM,demographic_admin,100.0,205
num__care_team_touchpoint_density_per_day,0.004144695480375882,0.0056493100710213184,0.00038433339207904127,2,care_team_touchpoint_density_per_day,poe_late_order_pathway,100.0,206
num__medications_per_hospital_day,0.004111105445753834,0.004714122042059898,-0.0007713583134451912,2,medications_per_hospital_day,medication_emar_pharmacy,100.0,207
num__psych_diagnosis_without_psych_discharge_flag,0.004097066932124558,0.0049652960072262345,0.003101082229131782,2,psych_diagnosis_without_psych_discharge_flag,psychiatric_history,100.0,208
num__sodium_lab_first_value,0.004095099477313163,0.0058503057807683945,0.00020925623044979957,2,sodium_lab_first_value,lab_vital_hourly,9.116663182103283,209
num__num_procedures,0.004088909611654555,0.004335589734072039,-0.0003818514249451841,2,num_procedures,medical_comorbidity,100.0,210
num__late_psych_safety_without_psych_facility_discharge_flag,0.00403975329120841,0.004379909378312755,0.002605121816357353,2,late_psych_safety_without_psych_facility_discharge_flag,psychiatric_history,100.0,211
num__night_discharge_flag,0.004017221751135762,0.004320871084928513,0.0008639802527217164,2,night_discharge_flag,discharge_aftercare,100.0,212
num__emar_delayed_or_not_given_last_24h,0.003998320133368574,0.005147671658432289,0.00014516849676482143,2,emar_delayed_or_not_given_last_24h,medication_emar_pharmacy,100.0,213
num__mean_oxygen_flow_rate,0.003964682831739877,0.004406585870932529,-1.537308596011649e-05,2,mean_oxygen_flow_rate,lab_vital_hourly,100.0,214
num__previous_total_admissions_60d,0.003857511121134304,0.0038759045345839725,-0.000790613967193015,2,previous_total_admissions_60d,prior_utilisation,100.0,215
num__systolic_bp_arterial_vital_rate_of_change_per_day,0.0038516432674087706,0.004357177764177322,0.0003165208683565731,2,systolic_bp_arterial_vital_rate_of_change_per_day,lab_vital_hourly,0.027179594396822077,216
num__hemoglobin_lab_first_24h_mean,0.0038513197410022936,0.005401320289820433,-0.00046163677164477783,2,hemoglobin_lab_first_24h_mean,lab_vital_hourly,100.0,217
num__platelet_lab_first_24h_max,0.0038443889617985304,0.0045255376026034355,-8.934727631693752e-05,2,platelet_lab_first_24h_max,lab_vital_hourly,100.0,218
num__sodium_lab_first_72h_mean,0.003816823831285056,0.004055394325405359,-0.00010134153840393162,2,sodium_lab_first_72h_mean,lab_vital_hourly,2.9949822287267405,219
num__time_between_last_two_admissions_days_filled,0.0038101337714225333,0.005127782467752695,0.00014136102497291545,2,time_between_last_two_admissions_days_filled,other,0.0015680535228935813,220
num__latest_weight_kg_before_admission,0.0038050515927078267,0.003978060558438301,-0.00011307247987328841,2,latest_weight_kg_before_admission,medical_comorbidity,100.0,221
num__elixhauser_peripheral_vascular,0.0038038727618744063,0.00384549801721972,-0.0002508451059533598,2,elixhauser_peripheral_vascular,medical_comorbidity,100.0,222
num__previous_admission_late_order_count,0.003800217857294146,0.0043245358392596245,0.00037397634137806615,2,previous_admission_late_order_count,prior_utilisation,100.0,223
num__elixhauser_lymphoma,0.003779208922675119,0.004100380571391913,-0.00013417411221756123,2,elixhauser_lymphoma,medical_comorbidity,100.0,224
num__medication_order_count_first_72h,0.0037609806913864773,0.004123220220208168,-0.0005857367840184601,2,medication_order_count_first_72h,poe_late_order_pathway,100.0,225
num__glucose_lab_last_value,0.003738310366470117,0.004573493730276823,-6.757400135931518e-05,2,glucose_lab_last_value,lab_vital_hourly,100.0,226
num__potassium_lab_first_24h_mean,0.0037306213146114367,0.0039005421567708254,-0.0005309721820110077,2,potassium_lab_first_24h_mean,lab_vital_hourly,100.0,227
num__order_activity_duration_hours,0.0037043232873113343,0.0042990373320939915,4.850451486959888e-06,2,order_activity_duration_hours,poe_late_order_pathway,100.0,228
num__previous_nonpsych_admissions,0.0036838879600448486,0.004219481255859137,0.00020098457130804598,2,previous_nonpsych_admissions,prior_utilisation,100.0,229
num__orders_per_hospital_day,0.0036789730018730138,0.004012239503633017,0.0007051264138025766,2,orders_per_hospital_day,poe_late_order_pathway,100.0,230
num__weight_change_recent,0.0036641825388799513,0.004111619666218758,0.00015614667903186892,2,weight_change_recent,medical_comorbidity,0.6815805979510767,231
cat__discharge_location_grouped_Other,0.0036584342888860075,0.0038017998449504375,-5.8734489994821855e-05,2,discharge_location_grouped_Other,discharge_aftercare,100.0,232
num__num_observation_safety_orders,0.003654395271833688,0.004116972908377647,0.0017170653245430476,2,num_observation_safety_orders,poe_late_order_pathway,100.0,233
num__substance_use_without_followup_or_withdrawal_plan_flag,0.00363856263883995,0.0036897049463656935,0.001044269907250036,2,substance_use_without_followup_or_withdrawal_plan_flag,psychiatric_history,0.3308592933305457,234
num__sodium_lab_abnormal,0.003626963453316121,0.003746103262528777,-0.0006770515195653056,2,sodium_lab_abnormal,lab_vital_hourly,0.019862011289985364,235
num__order_activity_last_24h_to_total_ratio,0.0036245656602334835,0.004579747781580062,0.00033939947821658465,2,order_activity_last_24h_to_total_ratio,poe_late_order_pathway,100.0,236
num__potassium_lab_mean_value,0.0036227023476111285,0.004178112655008314,-6.30695763981821e-05,2,potassium_lab_mean_value,lab_vital_hourly,100.0,237
num__glucose_lab_min_value,0.0036205171610291078,0.004400454927235842,-0.0005688669878376023,2,glucose_lab_min_value,lab_vital_hourly,100.0,238
num__previous_admission_late_order_share,0.003610307624661039,0.004389525856822729,-0.00055811885736986,2,previous_admission_late_order_share,prior_utilisation,100.0,239
num__discontinued_pharmacy_orders_per_hospital_day,0.0036041548943416815,0.004194478038698435,0.0003142889936341856,2,discontinued_pharmacy_orders_per_hospital_day,poe_late_order_pathway,100.0,240
cat__last_service_VSURG,0.0035959725964318477,0.0036848346698037313,-0.0002753015075613412,2,last_service_VSURG,demographic_admin,100.0,241
num__num_prescription_rows,0.0035829862295126795,0.0038192225620150566,-7.188495268455549e-05,2,num_prescription_rows,other,100.0,242
num__care_team_touchpoints_after_72h,0.003530607827132397,0.003717863466590643,4.034815270912455e-05,2,care_team_touchpoints_after_72h,poe_late_order_pathway,100.0,243
num__max_previous_los_days,0.0035303120136870735,0.00392513582482934,1.991811205838363e-05,2,max_previous_los_days,prior_utilisation,100.0,244
num__num_nonpsych_diagnoses,0.0035220179829657744,0.0038564433589400194,8.261424426980941e-06,2,num_nonpsych_diagnoses,psychiatric_history,100.0,245
num__icu_event_density_per_day,0.0035127482921000724,0.0038140933186047088,0.0004076966285041585,2,icu_event_density_per_day,icu_care,100.0,246
num__urea_nitrogen_lab_rate_of_change_per_day,0.003507602775444285,0.0037097639869898558,-2.3756196269399897e-05,2,urea_nitrogen_lab_rate_of_change_per_day,lab_vital_hourly,25.230503867865355,247
num__glucose_lab_first_72h_mean,0.0035052635865488813,0.003524629617150459,-0.00033635524506035736,2,glucose_lab_first_72h_mean,lab_vital_hourly,100.0,248
num__num_lab_events_last_24h_before_discharge,0.003498989745097132,0.003660232527181506,-0.001672002571558313,2,num_lab_events_last_24h_before_discharge,discharge_aftercare,100.0,249
num__hemoglobin_lab_mean_value,0.003482728794451031,0.003954745490571803,-0.00021290680275953415,2,hemoglobin_lab_mean_value,lab_vital_hourly,100.0,250
num__num_total_diagnoses,0.003463321090788423,0.004212033851297257,-1.110559927592091e-05,2,num_total_diagnoses,other,100.0,251
num__spo2_vital_rate_of_change_per_day,0.0034633070271738384,0.004201593808829784,-0.0003403235815001062,2,spo2_vital_rate_of_change_per_day,lab_vital_hourly,1.060004181476061,252
num__potassium_lab_last_to_first_ratio,0.003454220929189864,0.004009361378848553,0.00029965417698745356,2,potassium_lab_last_to_first_ratio,lab_vital_hourly,100.0,253
num__previous_bmi_before_admission,0.0034358632885694686,0.004442048724740744,-0.0004440557788944155,2,previous_bmi_before_admission,prior_utilisation,100.0,254
cat__discharge_season_autumn,0.003428246074788062,0.004002247005701065,-1.577724707427821e-05,2,discharge_season_autumn,discharge_aftercare,100.0,255
num__glucose_lab_value_range,0.0034213834488469705,0.004891690798103809,-8.307007605413025e-05,2,glucose_lab_value_range,lab_vital_hourly,100.0,256
num__elixhauser_depression,0.0034161309550804018,0.0038937776027822735,0.00041942588401067636,2,elixhauser_depression,psychiatric_history,100.0,257
num__previous_2plus_psych_admissions,0.003414632994419412,0.004647141573426279,0.0006267664923121097,2,previous_2plus_psych_admissions,prior_utilisation,100.0,258
num__no_barcode_med_admin_rate,0.003413320612356165,0.003544091899335581,0.0002776316927640437,2,no_barcode_med_admin_rate,medication_emar_pharmacy,100.0,259
num__glucose_lab_last_to_first_ratio,0.0033893088614767386,0.0042271688580513,-0.00036135395465474634,2,glucose_lab_last_to_first_ratio,lab_vital_hourly,100.0,260
num__num_total_poe_orders,0.003366272314152658,0.0037778478575478795,0.0007510323360062812,2,num_total_poe_orders,poe_late_order_pathway,100.0,261
num__orders_after_72h_count,0.0033514007628432266,0.003949881844316195,-0.00017544856234932125,2,orders_after_72h_count,poe_late_order_pathway,100.0,262
num__pain_max_score,0.0033505677223188562,0.004079347010701895,-2.4203814861130488e-05,2,pain_max_score,lab_vital_hourly,100.0,263
num__previous_total_admissions_365d,0.0033342341141128404,0.003887003753334284,0.000712757394667691,2,previous_total_admissions_365d,prior_utilisation,100.0,264
num__potassium_lab_rate_of_change_per_day,0.003327390456499153,0.0034157490319043277,0.00014539310767153714,2,potassium_lab_rate_of_change_per_day,lab_vital_hourly,100.0,265
num__wbc_lab_rate_of_change_per_day,0.003291715684579635,0.004039195831865072,-0.00020592517926850039,2,wbc_lab_rate_of_change_per_day,lab_vital_hourly,54.28862638511395,266
num__psych_related_order_proportion,0.0032808684734231246,0.003307437989860773,0.00033505457430951845,2,psych_related_order_proportion,psychiatric_history,100.0,267
num__last_order_hours_from_admission,0.003255301235142124,0.003596501352062369,0.000628113318981951,2,last_order_hours_from_admission,poe_late_order_pathway,100.0,268
num__discharged_home_flag,0.00322949955425406,0.00325954332947731,1.1014981169515914e-05,2,discharged_home_flag,discharge_aftercare,100.0,269
num__platelet_lab_coefficient_of_variation,0.003220293779350708,0.0033511058268246856,-3.201444293835098e-05,2,platelet_lab_coefficient_of_variation,lab_vital_hourly,100.0,270
num__late_discontinued_medication_orders,0.003213693158762222,0.003338256850838661,-0.0004564587097547436,2,late_discontinued_medication_orders,poe_late_order_pathway,100.0,271
num__previous_icu_admissions,0.0032091581021452533,0.0035416237078607082,2.972699324928842e-05,2,previous_icu_admissions,prior_utilisation,100.0,272
cat__first_service_OMED,0.0031921282706263996,0.0035069189160025784,0.0001604061877202101,2,first_service_OMED,demographic_admin,100.0,273
num__mean_bp_noninvasive_vital_relative_range,0.003184409243534655,0.0042169920904847995,-0.0007690539209120888,2,mean_bp_noninvasive_vital_relative_range,lab_vital_hourly,100.0,274
num__hemoglobin_lab_first_72h_mean,0.0031827584176404916,0.003605605335906148,-0.000726511148919593,2,hemoglobin_lab_first_72h_mean,lab_vital_hourly,100.0,275
num__wbc_lab_min_value,0.0031812956485114128,0.0035436912439763546,-0.00059035185527618,2,wbc_lab_min_value,lab_vital_hourly,69.75015680535229,276
num__creatinine_lab_rate_of_change_per_day,0.003174722219878287,0.0032368774991482496,8.647250383930145e-05,2,creatinine_lab_rate_of_change_per_day,lab_vital_hourly,100.0,277
